source_ip,packet_size,protocol,true_label
192.168.2.84,33,UDP,normal
192.168.10.39,0,TCP,attack
192.168.2.34,62854,TCP,attack
192.168.5.161,90,UDP,normal
192.168.10.142,0,TCP,attack
192.168.6.99,637,TCP,normal
192.168.10.137,10403,TCP,normal
192.168.5.118,0,TCP,attack
192.168.9.156,0,TCP,attack
192.168.7.27,5622,TCP,normal
192.168.2.220,0,TCP,attack
192.168.9.186,1368,TCP,normal
192.168.4.112,0,TCP,attack
192.168.8.229,210,UDP,normal
192.168.4.107,180,UDP,normal
192.168.6.213,122,UDP,normal
192.168.8.104,0,TCP,attack
192.168.7.188,7233,TCP,normal
192.168.2.82,0,TCP,attack
192.168.7.82,18,ICMP,attack
192.168.5.97,56017,TCP,normal
192.168.3.177,0,TCP,attack
192.168.8.19,1032,ICMP,attack
192.168.2.214,7561,TCP,normal
192.168.2.25,1606,TCP,normal
192.168.7.26,716,TCP,normal
192.168.6.209,0,TCP,attack
192.168.3.144,0,TCP,attack
192.168.1.152,0,TCP,attack
192.168.9.145,1087,TCP,normal
192.168.6.173,0,TCP,attack
192.168.2.107,7511,TCP,normal
192.168.6.225,30,ICMP,normal
192.168.7.224,0,TCP,attack
192.168.1.249,0,TCP,attack
192.168.5.155,0,TCP,attack
192.168.5.92,5133876,TCP,attack
192.168.2.149,520,ICMP,attack
192.168.9.56,0,TCP,attack
192.168.3.170,1956,TCP,normal
192.168.8.59,0,TCP,attack
192.168.2.91,0,TCP,attack
192.168.9.96,7221,TCP,normal
192.168.2.197,1,TCP,attack
192.168.5.148,1526,TCP,normal
192.168.4.208,1422,TCP,normal
192.168.7.218,96,UDP,normal
192.168.9.251,251,UDP,normal
192.168.10.159,0,TCP,attack
192.168.9.8,0,TCP,attack
192.168.10.239,0,TCP,attack
192.168.5.9,92,UDP,normal
192.168.3.71,0,TCP,attack
192.168.5.237,1204,TCP,normal
192.168.6.91,530,TCP,normal
192.168.1.48,737,TCP,normal
192.168.3.146,2545,TCP,normal
192.168.7.19,0,TCP,attack
192.168.3.191,864,TCP,normal
192.168.1.25,12,TCP,normal
192.168.9.57,0,TCP,attack
192.168.7.109,0,TCP,attack
192.168.8.89,0,TCP,attack
192.168.3.96,0,TCP,normal
192.168.5.186,949,TCP,normal
192.168.6.200,0,TCP,attack
192.168.10.154,1741,TCP,normal
192.168.2.228,3888,TCP,normal
192.168.1.41,24064,TCP,normal
192.168.3.195,1197,TCP,normal
192.168.10.14,565,TCP,normal
192.168.2.71,1738,TCP,normal
192.168.8.171,520,ICMP,attack
192.168.7.126,2500,TCP,normal
192.168.10.115,1113,TCP,normal
192.168.7.71,0,TCP,attack
192.168.4.195,0,TCP,attack
192.168.9.31,0,TCP,attack
192.168.6.112,0,TCP,attack
192.168.2.74,0,TCP,attack
192.168.10.126,162,UDP,normal
192.168.9.172,481,TCP,normal
192.168.5.13,8766,TCP,normal
192.168.4.103,0,TCP,attack
192.168.10.16,8,ICMP,attack
192.168.1.54,0,TCP,attack
192.168.5.244,8,ICMP,attack
192.168.4.198,1690,TCP,normal
192.168.3.197,227532,TCP,normal
192.168.5.76,1746,TCP,normal
192.168.6.32,0,TCP,attack
192.168.1.129,0,TCP,attack
192.168.7.46,7321,TCP,normal
192.168.3.99,1674,TCP,normal
192.168.9.182,0,TCP,attack
192.168.4.130,1936,TCP,normal
192.168.9.215,1,UDP,attack
192.168.6.20,0,TCP,attack
192.168.7.222,928,TCP,normal
192.168.1.113,2456,TCP,normal
192.168.1.119,3712,TCP,normal
192.168.2.222,1314,TCP,normal
192.168.6.149,520,UDP,normal
192.168.7.148,252,UDP,normal
192.168.7.183,0,TCP,attack
192.168.7.76,0,TCP,attack
192.168.2.105,1913,TCP,normal
192.168.1.249,0,TCP,attack
192.168.6.45,0,TCP,attack
192.168.10.119,88,UDP,normal
192.168.6.24,116,UDP,normal
192.168.7.218,0,TCP,attack
192.168.2.64,5486,TCP,normal
192.168.7.152,1,UDP,attack
192.168.7.136,3921,TCP,normal
192.168.2.103,0,TCP,attack
192.168.5.192,1079,TCP,normal
192.168.6.58,121,UDP,normal
192.168.6.201,250,UDP,normal
192.168.3.21,0,TCP,attack
192.168.9.164,0,TCP,attack
192.168.2.137,204,UDP,normal
192.168.9.51,767,TCP,normal
192.168.6.91,1,UDP,attack
192.168.3.62,0,TCP,attack
192.168.2.39,28,UDP,attack
192.168.5.52,650,TCP,normal
192.168.3.156,0,TCP,normal
192.168.3.196,0,TCP,attack
192.168.2.47,0,TCP,attack
192.168.8.120,0,TCP,attack
192.168.10.196,791,TCP,normal
192.168.10.116,0,TCP,normal
192.168.10.166,0,TCP,attack
192.168.10.84,5609,TCP,normal
192.168.6.40,2123,TCP,normal
192.168.8.19,8,ICMP,attack
192.168.8.115,0,TCP,attack
192.168.5.205,1045,TCP,normal
192.168.5.153,179,UDP,normal
192.168.1.92,22117,TCP,normal
192.168.9.20,11652,TCP,normal
192.168.5.120,3301,TCP,normal
192.168.8.11,120,UDP,normal
192.168.1.96,500,TCP,normal
192.168.5.21,2143,TCP,normal
192.168.2.159,184,UDP,normal
192.168.10.131,0,TCP,normal
192.168.7.120,0,TCP,attack
192.168.10.143,1958,TCP,normal
192.168.1.117,748,TCP,normal
192.168.10.168,28,UDP,attack
192.168.4.84,251,UDP,normal
192.168.10.123,1032,ICMP,attack
192.168.9.40,0,TCP,normal
192.168.1.117,3792,TCP,normal
192.168.2.209,0,TCP,attack
192.168.6.253,0,TCP,attack
192.168.2.131,28,UDP,attack
192.168.3.12,638,TCP,normal
192.168.4.183,30,ICMP,normal
192.168.8.114,2933,TCP,normal
192.168.9.135,1850,TCP,normal
192.168.10.42,529,TCP,normal
192.168.6.97,124,UDP,normal
192.168.5.101,2346,TCP,normal
192.168.7.200,17702,TCP,normal
192.168.6.175,177,UDP,normal
192.168.10.15,0,TCP,attack
192.168.6.18,3052,TCP,normal
192.168.6.26,0,TCP,attack
192.168.9.175,0,TCP,attack
192.168.7.74,390,TCP,normal
192.168.5.187,181,ICMP,normal
192.168.10.225,0,TCP,attack
192.168.3.87,11,TCP,normal
192.168.2.151,2427,TCP,normal
192.168.3.236,0,TCP,attack
192.168.6.81,0,TCP,attack
192.168.7.35,0,TCP,attack
192.168.10.183,0,TCP,attack
192.168.2.81,0,TCP,attack
192.168.9.98,1585,TCP,normal
192.168.6.210,0,TCP,attack
192.168.3.173,0,TCP,attack
192.168.9.25,0,TCP,attack
192.168.7.132,0,TCP,attack
192.168.6.6,1032,ICMP,attack
192.168.6.81,0,TCP,attack
192.168.3.245,28,UDP,attack
192.168.4.89,2419,TCP,normal
192.168.8.51,13109,TCP,normal
192.168.4.37,2544,TCP,normal
192.168.3.21,8,ICMP,attack
192.168.5.218,0,TCP,attack
192.168.2.131,0,TCP,attack
192.168.9.215,2329,TCP,normal
192.168.9.11,0,TCP,attack
192.168.6.226,2171,TCP,normal
192.168.10.35,0,TCP,attack
192.168.10.98,0,TCP,attack
192.168.3.43,0,TCP,attack
192.168.3.214,826,TCP,normal
192.168.10.209,5614,TCP,normal
192.168.3.186,134,UDP,normal
192.168.8.13,3909,TCP,normal
192.168.7.95,0,TCP,attack
192.168.4.250,2289,TCP,normal
192.168.8.158,0,TCP,attack
192.168.5.194,0,TCP,attack
192.168.8.61,572,TCP,normal
192.168.9.63,500,TCP,normal
192.168.5.249,0,TCP,attack
192.168.8.233,862,TCP,normal
192.168.4.96,1271,TCP,normal
192.168.10.254,1659,TCP,normal
192.168.8.120,0,TCP,attack
192.168.5.201,17,UDP,normal
192.168.7.130,773,TCP,normal
192.168.9.109,520,ICMP,attack
192.168.3.211,12241,TCP,normal
192.168.4.207,1032,ICMP,attack
192.168.10.37,0,TCP,attack
192.168.5.15,0,TCP,attack
192.168.8.225,130,UDP,normal
192.168.6.143,7548,TCP,normal
192.168.2.184,1666,TCP,normal
192.168.9.219,16,TCP,normal
192.168.2.74,0,TCP,attack
192.168.2.197,1338,TCP,normal
192.168.3.71,12,TCP,normal
192.168.8.233,815,TCP,normal
192.168.9.39,0,TCP,attack
192.168.7.25,577,TCP,normal
192.168.4.211,0,TCP,attack
192.168.8.228,59,TCP,normal
192.168.6.240,147,UDP,normal
192.168.1.108,92,UDP,normal
192.168.1.103,728,TCP,normal
192.168.9.97,0,TCP,attack
192.168.4.100,126,UDP,normal
192.168.2.97,1917,TCP,normal
192.168.4.9,250,UDP,normal
192.168.6.240,0,TCP,attack
192.168.2.216,0,TCP,attack
192.168.6.204,1697,TCP,normal
192.168.3.37,0,TCP,attack
192.168.1.75,641,TCP,normal
192.168.8.180,1032,ICMP,attack
192.168.3.196,90,UDP,normal
192.168.8.116,0,TCP,attack
192.168.10.3,0,TCP,attack
192.168.2.6,0,TCP,attack
192.168.5.57,59,TCP,normal
192.168.3.142,92,UDP,normal
192.168.10.137,0,TCP,attack
192.168.7.30,520,ICMP,attack
192.168.5.62,4599,TCP,normal
192.168.5.33,334,TCP,attack
192.168.1.63,0,TCP,attack
192.168.7.165,0,TCP,attack
192.168.10.119,12261,TCP,normal
192.168.2.30,0,TCP,attack
192.168.8.154,84,UDP,normal
192.168.9.6,0,TCP,attack
192.168.9.149,88,UDP,normal
192.168.4.185,0,TCP,attack
192.168.3.76,0,TCP,attack
192.168.7.2,1032,ICMP,attack
192.168.10.92,30917,TCP,normal
192.168.4.148,1527,TCP,normal
192.168.7.49,251,UDP,normal
192.168.2.136,30,ICMP,normal
192.168.6.19,0,TCP,attack
192.168.9.141,0,TCP,attack
192.168.9.203,0,TCP,attack
192.168.9.143,581,TCP,normal
192.168.1.101,4885,TCP,normal
192.168.8.13,1216,TCP,normal
192.168.7.253,478,TCP,normal
192.168.6.66,0,TCP,attack
192.168.1.93,0,TCP,attack
192.168.2.90,0,TCP,attack
192.168.4.189,0,TCP,attack
192.168.2.199,1032,ICMP,attack
192.168.10.190,0,TCP,attack
192.168.6.36,0,TCP,attack
192.168.1.92,383,TCP,normal
192.168.9.88,1,UDP,attack
192.168.3.214,62854,TCP,attack
192.168.8.253,0,TCP,normal
192.168.8.163,0,TCP,attack
192.168.3.209,987,TCP,normal
192.168.3.18,183,UDP,normal
192.168.8.11,0,TCP,attack
192.168.5.53,173,UDP,normal
192.168.1.204,2784,TCP,normal
192.168.4.228,0,TCP,attack
192.168.1.82,0,TCP,attack
192.168.5.133,2480,TCP,normal
192.168.7.210,0,TCP,attack
192.168.9.123,961,TCP,normal
192.168.5.11,176,UDP,normal
192.168.4.75,18,ICMP,attack
192.168.6.222,0,TCP,attack
192.168.1.223,833,TCP,normal
192.168.6.71,0,TCP,attack
192.168.2.206,0,TCP,attack
192.168.6.113,147,UDP,normal
192.168.7.192,1010,TCP,normal
192.168.8.231,100,UDP,attack
192.168.7.88,504,TCP,normal
192.168.3.129,1926,TCP,normal
192.168.8.96,1739,TCP,normal
192.168.9.70,3532,TCP,normal
192.168.2.188,120,UDP,normal
192.168.7.22,1258,TCP,normal
192.168.7.156,0,TCP,attack
192.168.3.141,9415,TCP,normal
192.168.5.84,0,TCP,attack
192.168.2.22,0,TCP,attack
192.168.6.171,1277,TCP,normal
192.168.5.80,0,TCP,attack
192.168.8.156,0,TCP,normal
192.168.7.44,1,UDP,attack
192.168.8.91,62854,TCP,attack
192.168.8.12,8,ICMP,attack
192.168.6.159,0,TCP,attack
192.168.7.72,0,TCP,attack
192.168.1.21,170,UDP,normal
192.168.7.95,733,TCP,normal
192.168.9.207,0,TCP,attack
192.168.3.245,0,TCP,attack
192.168.1.38,1,TCP,attack
192.168.10.175,0,TCP,attack
192.168.8.10,0,TCP,attack
192.168.3.19,0,TCP,attack
192.168.4.201,30,ICMP,normal
192.168.6.94,2337,TCP,normal
192.168.7.245,0,TCP,attack
192.168.10.10,0,TCP,attack
192.168.10.41,31207,TCP,normal
192.168.8.244,1447,TCP,normal
192.168.6.97,2007,TCP,normal
192.168.8.197,250,UDP,normal
192.168.2.148,641,TCP,normal
192.168.3.137,5706,TCP,normal
192.168.6.103,0,TCP,attack
192.168.6.168,0,TCP,attack
192.168.5.65,0,TCP,attack
192.168.2.8,1699,TCP,normal
192.168.3.129,250,UDP,normal
192.168.9.101,0,TCP,attack
192.168.9.32,251,UDP,normal
192.168.5.200,0,TCP,attack
192.168.5.182,0,TCP,attack
192.168.8.56,0,TCP,attack
192.168.10.75,0,TCP,attack
192.168.8.53,2488,TCP,normal
192.168.2.36,0,TCP,attack
192.168.2.117,84,UDP,normal
192.168.3.232,1167,TCP,normal
192.168.8.24,172,UDP,normal
192.168.6.172,528,TCP,normal
192.168.6.183,43,TCP,normal
192.168.2.142,0,TCP,attack
192.168.9.76,383,TCP,normal
192.168.5.219,0,TCP,attack
192.168.3.184,0,TCP,attack
192.168.3.205,85,TCP,attack
192.168.6.132,0,TCP,attack
192.168.4.33,1801,TCP,normal
192.168.4.204,28,UDP,attack
192.168.3.62,0,TCP,attack
192.168.8.8,2909,TCP,normal
192.168.6.143,0,TCP,attack
192.168.10.96,0,TCP,attack
192.168.8.207,0,TCP,attack
192.168.9.35,0,TCP,attack
192.168.10.228,0,TCP,attack
192.168.2.18,0,TCP,attack
192.168.5.103,8,ICMP,attack
192.168.8.136,0,TCP,attack
192.168.7.198,35,TCP,normal
192.168.7.212,0,TCP,attack
192.168.10.20,13823,TCP,normal
192.168.3.250,30,ICMP,normal
192.168.6.166,0,TCP,attack
192.168.2.117,1735,TCP,normal
192.168.8.176,0,TCP,normal
192.168.9.90,8,ICMP,attack
192.168.3.226,1295,TCP,normal
192.168.9.165,859,TCP,normal
192.168.10.48,0,TCP,attack
192.168.3.112,801,TCP,normal
192.168.9.235,0,TCP,attack
192.168.1.214,18,ICMP,attack
192.168.2.134,0,TCP,attack
192.168.3.79,0,TCP,attack
192.168.3.43,147,UDP,normal
192.168.6.241,477,TCP,normal
192.168.4.90,0,TCP,attack
192.168.9.231,116,UDP,normal
192.168.5.218,0,TCP,attack
192.168.2.66,8691,TCP,normal
192.168.4.164,1043,TCP,normal
192.168.9.72,0,TCP,attack
192.168.3.162,251,UDP,normal
192.168.5.159,0,TCP,attack
192.168.9.25,252,UDP,normal
192.168.9.166,12,TCP,normal
192.168.3.153,0,TCP,attack
192.168.10.41,5298,TCP,normal
192.168.3.170,64,ICMP,normal
192.168.10.186,0,TCP,attack
192.168.10.88,0,TCP,attack
192.168.10.12,0,TCP,attack
192.168.1.22,3581,TCP,normal
192.168.1.244,2853,TCP,normal
192.168.10.69,0,TCP,attack
192.168.4.198,486,TCP,normal
192.168.10.108,823,TCP,normal
192.168.10.165,0,TCP,attack
192.168.1.129,779,TCP,normal
192.168.9.76,520,ICMP,attack
192.168.5.125,1767,TCP,normal
192.168.4.208,383,TCP,normal
192.168.7.78,0,TCP,attack
192.168.8.20,252,UDP,normal
192.168.1.42,0,TCP,attack
192.168.8.108,1640,TCP,normal
192.168.8.120,1122,TCP,normal
192.168.4.89,0,TCP,attack
192.168.10.38,12748,TCP,normal
192.168.6.222,1785,TCP,normal
192.168.6.189,252,UDP,normal
192.168.6.251,1,UDP,attack
192.168.7.35,541,TCP,normal
192.168.6.133,0,TCP,attack
192.168.9.29,474,TCP,normal
192.168.6.63,371,TCP,normal
192.168.8.33,3416,TCP,normal
192.168.5.117,0,TCP,attack
192.168.4.38,2203,TCP,normal
192.168.2.14,1010,TCP,normal
192.168.5.244,498,TCP,normal
192.168.7.223,0,TCP,attack
192.168.10.109,0,TCP,attack
192.168.4.248,1739,TCP,normal
192.168.3.210,8,ICMP,attack
192.168.6.241,0,TCP,attack
192.168.10.186,0,TCP,attack
192.168.6.50,6195,TCP,normal
192.168.3.129,1,UDP,attack
192.168.9.121,0,TCP,normal
192.168.8.227,59,TCP,normal
192.168.5.129,8567,TCP,normal
192.168.1.25,0,TCP,attack
192.168.7.131,10131,TCP,normal
192.168.8.249,567,TCP,normal
192.168.4.57,0,TCP,attack
192.168.10.92,88,UDP,normal
192.168.1.14,453,TCP,normal
192.168.5.128,0,TCP,attack
192.168.10.227,175,UDP,normal
192.168.8.75,1080,TCP,normal
192.168.9.4,3142,TCP,normal
192.168.2.112,2415,TCP,normal
192.168.3.227,13546,TCP,normal
192.168.5.188,0,TCP,normal
192.168.6.197,1032,ICMP,attack
192.168.7.95,34,UDP,normal
192.168.1.104,0,TCP,attack
192.168.1.147,1922,TCP,normal
192.168.9.51,2224,TCP,normal
192.168.6.143,0,TCP,normal
192.168.5.20,0,TCP,attack
192.168.7.131,3174,TCP,normal
192.168.8.197,1032,ICMP,attack
192.168.9.73,1480,ICMP,attack
192.168.10.176,0,TCP,attack
192.168.10.32,2063,TCP,normal
192.168.3.251,1032,ICMP,attack
192.168.2.102,1363,TCP,normal
192.168.6.205,1673,TCP,normal
192.168.6.144,4133,TCP,normal
192.168.6.195,1632,TCP,normal
192.168.3.52,0,TCP,attack
192.168.10.132,1246,TCP,normal
192.168.7.130,0,TCP,attack
192.168.1.13,1043,TCP,normal
192.168.1.37,251,UDP,normal
192.168.6.207,592,TCP,normal
192.168.8.134,0,TCP,normal
192.168.8.40,1408,TCP,normal
192.168.10.230,0,TCP,attack
192.168.9.37,0,TCP,attack
192.168.6.240,0,TCP,attack
192.168.10.83,695,TCP,normal
192.168.3.102,13286,TCP,normal
192.168.10.191,3141,TCP,normal
192.168.5.153,11444,TCP,normal
192.168.6.131,1,TCP,attack
192.168.9.138,748,TCP,normal
192.168.8.183,171,UDP,normal
192.168.10.78,0,TCP,attack
192.168.8.210,874,TCP,normal
192.168.1.96,955,TCP,normal
192.168.6.174,1584,TCP,normal
192.168.2.252,3319,TCP,normal
192.168.7.151,146,UDP,normal
192.168.5.205,616,TCP,normal
192.168.1.154,2012,TCP,normal
192.168.8.69,8,ICMP,attack
192.168.10.149,0,TCP,attack
192.168.4.186,0,TCP,attack
192.168.1.151,690,TCP,normal
192.168.8.45,0,TCP,attack
192.168.9.163,499,TCP,normal
192.168.10.200,0,TCP,attack
192.168.7.39,176,UDP,normal
192.168.4.10,7288,TCP,normal
192.168.10.244,0,TCP,attack
192.168.2.50,0,TCP,attack
192.168.1.114,176,UDP,normal
192.168.6.109,1733,TCP,normal
192.168.3.107,0,TCP,attack
192.168.4.107,0,TCP,attack
192.168.9.200,632,TCP,normal
192.168.10.237,122,UDP,normal
192.168.8.225,0,TCP,attack
192.168.1.182,3840,TCP,normal
192.168.3.134,92,UDP,normal
192.168.4.145,252,UDP,normal
192.168.6.171,0,TCP,attack
192.168.8.136,2445,TCP,normal
192.168.7.82,0,TCP,attack
192.168.3.119,8,ICMP,attack
192.168.9.89,0,TCP,attack
192.168.9.92,154,UDP,normal
192.168.5.158,0,TCP,normal
192.168.8.51,0,TCP,attack
192.168.4.73,0,TCP,attack
192.168.9.78,1037,TCP,normal
192.168.4.243,0,TCP,attack
192.168.5.199,1501,TCP,normal
192.168.5.182,0,TCP,attack
192.168.4.178,0,TCP,attack
192.168.8.83,0,TCP,normal
192.168.8.91,1480,ICMP,attack
192.168.9.241,821,TCP,normal
192.168.5.75,189,UDP,normal
192.168.2.148,0,TCP,attack
192.168.9.99,250,UDP,normal
192.168.7.211,3679,TCP,normal
192.168.6.246,8,ICMP,attack
192.168.3.76,18,ICMP,attack
192.168.1.75,0,TCP,attack
192.168.2.90,231,TCP,normal
192.168.8.169,3687,TCP,normal
192.168.5.193,0,TCP,attack
192.168.8.56,1101,TCP,normal
192.168.4.213,5004,TCP,normal
192.168.9.71,1,TCP,attack
192.168.9.180,3603,TCP,normal
192.168.5.37,579,TCP,normal
192.168.2.159,0,TCP,attack
192.168.10.63,0,TCP,normal
192.168.4.14,0,TCP,attack
192.168.9.59,0,TCP,attack
192.168.4.15,0,TCP,attack
192.168.2.107,5330,TCP,normal
192.168.6.185,0,TCP,attack
192.168.8.27,105,UDP,normal
192.168.3.3,1975,TCP,normal
192.168.9.252,639,TCP,normal
192.168.3.106,8,ICMP,attack
192.168.8.124,1082,TCP,normal
192.168.4.195,1,UDP,attack
192.168.5.84,63,TCP,normal
192.168.5.167,0,TCP,attack
192.168.1.234,13476,TCP,normal
192.168.2.168,0,TCP,attack
192.168.10.61,1032,ICMP,attack
192.168.9.191,3717,TCP,normal
192.168.1.235,0,TCP,attack
192.168.3.108,688,TCP,normal
192.168.3.241,0,TCP,attack
192.168.1.216,0,TCP,attack
192.168.7.203,0,TCP,attack
192.168.8.49,8,ICMP,attack
192.168.5.226,0,TCP,attack
192.168.1.4,0,TCP,attack
192.168.5.147,4932,TCP,normal
192.168.10.29,1,TCP,attack
192.168.6.74,13688,TCP,normal
192.168.8.166,0,TCP,attack
192.168.9.136,0,TCP,attack
192.168.8.229,3972,TCP,normal
192.168.3.219,252,UDP,normal
192.168.9.121,697,TCP,normal
192.168.5.51,8,ICMP,attack
192.168.2.86,0,TCP,attack
192.168.3.189,0,TCP,attack
192.168.8.167,173,UDP,normal
192.168.5.185,0,TCP,attack
192.168.3.5,0,TCP,attack
192.168.6.204,2026,TCP,normal
192.168.5.147,1823,TCP,normal
192.168.4.46,1761,TCP,normal
192.168.10.221,3676,TCP,attack
192.168.7.213,0,TCP,attack
192.168.7.133,0,TCP,attack
192.168.6.24,0,TCP,attack
192.168.7.173,0,TCP,attack
192.168.2.49,0,TCP,attack
192.168.3.124,1147,TCP,normal
192.168.6.241,2405,TCP,normal
192.168.4.3,175,UDP,normal
192.168.5.100,0,TCP,attack
192.168.4.116,0,TCP,attack
192.168.5.246,169,UDP,normal
192.168.6.79,0,TCP,attack
192.168.10.187,1032,ICMP,attack
192.168.10.4,0,TCP,attack
192.168.5.169,251,UDP,normal
192.168.6.179,8,ICMP,attack
192.168.4.17,0,TCP,attack
192.168.2.121,0,TCP,attack
192.168.5.42,1,UDP,attack
192.168.7.177,280,TCP,normal
192.168.9.238,0,TCP,normal
192.168.5.178,1874,TCP,normal
192.168.2.165,704,TCP,normal
192.168.5.96,207,UDP,attack
192.168.10.58,0,TCP,attack
192.168.4.247,1829,TCP,normal
192.168.3.124,6631,TCP,normal
192.168.3.118,1480,ICMP,attack
192.168.10.97,1795,TCP,normal
192.168.7.181,2859,TCP,normal
192.168.9.235,0,TCP,attack
192.168.8.195,0,TCP,attack
192.168.9.207,13066,TCP,normal
192.168.4.197,115,UDP,normal
192.168.4.176,1577,TCP,normal
192.168.10.225,0,TCP,attack
192.168.2.136,0,TCP,attack
192.168.8.137,520,UDP,normal
192.168.6.21,1032,ICMP,attack
192.168.10.30,0,TCP,attack
192.168.1.214,520,UDP,normal
192.168.9.233,13170,TCP,normal
192.168.9.53,0,TCP,attack
192.168.10.139,0,TCP,attack
192.168.3.44,0,TCP,attack
192.168.6.220,121,UDP,normal
192.168.9.115,0,TCP,attack
192.168.2.176,0,TCP,attack
192.168.4.185,0,TCP,attack
192.168.10.127,0,TCP,attack
192.168.2.232,0,TCP,attack
192.168.9.116,0,TCP,attack
192.168.1.118,1620,TCP,normal
192.168.3.133,0,TCP,attack
192.168.7.118,5281,TCP,normal
192.168.10.16,58,UDP,normal
192.168.9.120,1244,TCP,normal
192.168.5.187,0,TCP,attack
192.168.1.103,0,TCP,normal
192.168.5.211,0,TCP,attack
192.168.1.192,0,TCP,attack
192.168.4.150,251,UDP,normal
192.168.2.13,0,TCP,attack
192.168.7.90,92,UDP,normal
192.168.2.140,1033,TCP,normal
192.168.1.241,9311,TCP,normal
192.168.2.254,30,ICMP,normal
192.168.8.10,0,TCP,attack
192.168.5.106,59,TCP,normal
192.168.3.198,1353,TCP,normal
192.168.3.198,3775,TCP,normal
192.168.7.97,0,TCP,attack
192.168.7.116,251,UDP,normal
192.168.7.98,0,TCP,attack
192.168.2.176,8,ICMP,attack
192.168.9.36,0,TCP,attack
192.168.6.32,0,TCP,attack
192.168.3.139,37,TCP,attack
192.168.7.137,2348,TCP,normal
192.168.3.188,9198,TCP,normal
192.168.4.215,0,TCP,normal
192.168.1.195,0,TCP,attack
192.168.1.252,0,TCP,attack
192.168.5.120,8,ICMP,attack
192.168.9.110,0,TCP,attack
192.168.9.99,0,TCP,attack
192.168.4.65,18,ICMP,attack
192.168.8.90,0,TCP,attack
192.168.3.72,0,TCP,normal
192.168.4.241,579,TCP,normal
192.168.2.10,662,TCP,normal
192.168.7.159,814,TCP,normal
192.168.1.63,0,TCP,attack
192.168.4.19,0,TCP,attack
192.168.2.154,112,UDP,normal
192.168.1.116,3999,TCP,normal
192.168.10.174,0,TCP,attack
192.168.1.64,1565,TCP,normal
192.168.1.104,1,UDP,attack
192.168.8.61,557,TCP,normal
192.168.9.57,10909,TCP,normal
192.168.1.37,252,UDP,normal
192.168.9.76,3700,TCP,normal
192.168.4.210,0,TCP,attack
192.168.10.83,0,TCP,attack
192.168.10.155,0,TCP,attack
192.168.6.62,1820,TCP,normal
192.168.5.226,252,UDP,normal
192.168.3.254,0,TCP,attack
192.168.9.58,465,TCP,normal
192.168.7.78,579,TCP,normal
192.168.5.17,0,TCP,attack
192.168.9.244,413,TCP,normal
192.168.10.227,0,TCP,attack
192.168.3.162,1,UDP,attack
192.168.7.144,541,TCP,normal
192.168.8.14,0,TCP,attack
192.168.6.243,0,TCP,attack
192.168.7.203,0,TCP,attack
192.168.9.83,28,UDP,attack
192.168.7.106,0,TCP,attack
192.168.3.78,0,TCP,attack
192.168.7.49,0,TCP,attack
192.168.9.123,1505,TCP,normal
192.168.4.219,121,UDP,normal
192.168.4.78,1690,TCP,normal
192.168.3.208,0,TCP,attack
192.168.8.236,1,TCP,attack
192.168.1.145,0,TCP,attack
192.168.7.249,0,TCP,attack
192.168.7.144,987,TCP,normal
192.168.9.36,16,TCP,normal
192.168.7.64,0,TCP,attack
192.168.5.54,2938,TCP,normal
192.168.6.167,7879,TCP,normal
192.168.2.238,90,UDP,normal
192.168.8.218,2143,TCP,normal
192.168.6.25,128,UDP,normal
192.168.9.187,1470,TCP,normal
192.168.4.15,0,TCP,attack
192.168.5.98,1322,TCP,normal
192.168.10.156,0,TCP,attack
192.168.1.225,1834,TCP,normal
192.168.2.50,1032,ICMP,attack
192.168.10.187,80,UDP,normal
192.168.9.57,250,UDP,normal
192.168.8.55,0,TCP,attack
192.168.6.79,2365,TCP,normal
192.168.1.56,0,TCP,attack
192.168.4.248,126,UDP,normal
192.168.2.193,0,TCP,attack
192.168.8.236,22838,TCP,normal
192.168.4.180,90,UDP,normal
192.168.10.182,0,TCP,attack
192.168.4.103,977,TCP,normal
192.168.4.143,709,TCP,normal
192.168.6.200,0,TCP,attack
192.168.5.99,92,UDP,normal
192.168.8.138,142892,TCP,normal
192.168.6.80,0,TCP,normal
192.168.5.94,28,UDP,attack
192.168.9.227,3528,TCP,normal
192.168.8.121,0,TCP,attack
192.168.2.207,174,UDP,normal
192.168.8.196,13818,TCP,normal
192.168.6.236,2775,TCP,normal
192.168.4.96,0,TCP,attack
192.168.6.107,0,TCP,attack
192.168.1.146,0,TCP,attack
192.168.4.191,14107,TCP,normal
192.168.3.6,2573,TCP,normal
192.168.5.143,0,TCP,attack
192.168.10.150,0,TCP,attack
192.168.7.77,5133876,TCP,attack
192.168.3.52,1337,TCP,normal
192.168.6.60,2671,TCP,normal
192.168.7.147,0,TCP,attack
192.168.4.129,825,TCP,normal
192.168.9.169,436,TCP,normal
192.168.6.67,1863,TCP,normal
192.168.8.249,8737,TCP,normal
192.168.8.119,177,UDP,normal
192.168.3.189,10532,TCP,normal
